node-num latitude lontitude x-coordinate y-coordinate
3590 132.402930333 34.382034889 261215.39357380787 3807573.8733559963
3591 132.402081278 34.382328583 261138.14341480323 3807608.452249424
3592 132.402112611 34.382518028 261141.56345239843 3807629.392895292
3593 132.400842722 34.382464583 261024.62441793672 3807626.457575271
3594 132.400603083 34.382787833 261003.504971974 3807662.87959706
3595 132.400678139 34.38289825 261010.72158748368 3807674.9508136767
3596 132.401850389 34.38168125 261115.06930304508 3807537.1899364735
3597 132.401267528 34.381459444 261060.83455133173 3807513.959513992
3598 132.401699417 34.382215 261102.70209601166 3807596.7527855407
3599 132.401000417 34.381389806 261036.07100684204 3807506.8644692786
3600 132.400913833 34.381361472 261028.0275167561 3807503.925593637
3601 132.400352722 34.381909806 260977.98299086798 3807566.073376695
3602 132.401363056 34.380943444 261068.15304519708 3807456.4962381558
3603 132.401551083 34.380882444 261085.27211864886 3807449.2865416245
3604 132.400189806 34.379607833 260956.45273193845 3807311.1075357934
3605 132.401382528 34.379389972 261065.52750454767 3807284.129064289
3606 132.40076125 34.379528972 261008.78394603392 3807301.0123855737
3607 132.400618889 34.378286917 260992.1591089751 3807163.571147346
3608 132.40066275 34.377535694 260994.0569392016 3807080.1371761663
3609 132.400986806 34.377941611 261025.0150421219 3807124.400189709
3610 132.400654833 34.378285139 260995.4598591578 3807163.2891766913
3611 132.401483667 34.378243528 261071.57026701115 3807156.719641309
3612 132.401511722 34.378759639 261075.61762316994 3807213.9039135193
3613 132.401164806 34.379179444 261044.90511540193 3807261.2891157777
3614 132.401082 34.379251194 261037.49344168234 3807269.4432879523
3615 132.401036472 34.379339972 261033.55864788496 3807279.3984472565
3616 132.401355056 34.379018361 261061.94447803995 3807242.9722978817
3617 132.401025722 34.377858861 261028.3589328474 3807115.1292834166
3618 132.401584611 34.376557833 261076.06266647848 3806969.4934943276
3619 132.402583583 34.377350583 261170.19345426612 3807055.076589243
3620 132.402653194 34.377919278 261178.21155373886 3807117.995924447
3621 132.40299975 34.378081222 261210.54485441715 3807135.1434359686
3622 132.40369275 34.376779611 261270.58409622053 3806989.1282380493
3623 132.403857139 34.376538056 261285.0173804655 3806961.946314118
3624 132.405392833 34.377581361 261429.22066517666 3807074.0613775873
3625 132.404170944 34.377484639 261316.56683287647 3807066.208504846
3626 132.404475306 34.377620167 261344.94435680014 3807080.525588116
3627 132.40197575 34.379567167 261120.58961864174 3807302.3866206747
3628 132.408333333 34.38181325 261711.661593882 3807536.5732671516
3629 132.406583 34.377988111 261539.8362327751 3807116.3804886527
3630 132.406870806 34.377799944 261565.77231530435 3807094.8308641342
3631 132.407016472 34.377972639 261579.6592747331 3807113.6446947656
3632 132.406688083 34.377610417 261548.42936132732 3807074.237101635
3633 132.408333333 34.376409417 261696.34070890644 3806937.1460424
3634 132.401443528 34.376262306 261062.24680748448 3806937.044226356
3635 132.405749694 34.377073556 261460.60066603558 3807016.8926729755
3636 132.402535889 34.376585583 261163.63328051916 3806970.330208972
3637 132.405667417 34.383333333 261470.79990876763 3807711.4608322256
3638 132.408333333 34.379230861 261704.33976955852 3807250.118346004
3639 132.408333333 34.376492639 261696.57664286668 3806946.377548112
3640 132.400801222 34.379215444 261011.56865083068 3807266.139570238
3641 132.405449722 34.38273225 261449.07325713168 3807645.2971361615
3642 132.405313167 34.380097806 261429.03652896234 3807353.3890359425
3643 132.405935472 34.379654833 261485.0121298935 3807302.787248687
3644 132.402704694 34.383333333 261198.33195079677 3807718.436808138
3645 132.402785306 34.382761528 261204.1206506291 3807654.8185454686
3646 132.403152417 34.382679583 261237.64958017544 3807644.863878977
3647 132.402094694 34.382867361 261140.90859688658 3807668.1854222747
3648 132.401507889 34.382931528 261087.12493628633 3807676.68619209
3649 132.400919889 34.382740528 261032.50585998877 3807656.885287964
3650 132.40055875 34.383059694 261000.2010097349 3807693.1407459127
3651 132.400455667 34.382273306 260988.4843475893 3807606.152453908
3652 132.401124278 34.380603972 261045.2278992947 3807419.4026201805
3653 132.401642139 34.381335278 261094.93362701425 3807499.303247704
3654 132.401253611 34.3795955 261054.25534752072 3807307.2314390023
3655 132.401234222 34.379994056 261053.60525280295 3807351.4875801853
3656 132.400808972 34.378674 261010.74186269072 3807206.0607883898
3657 132.400979056 34.379030667 261027.39867378422 3807245.223662799
3658 132.401123056 34.378754417 261039.8569802714 3807214.2407579343
3659 132.4015065 34.379140611 261076.22032760322 3807256.1761194677
3660 132.401555278 34.379755 261082.45293180263 3807324.2131939325
3661 132.406958028 34.381355389 261583.8800807244 3807489.0182793196
3662 132.408333333 34.380923778 261709.13962718437 3807437.9073962416
3663 132.408333333 34.375064111 261692.52684287843 3806787.916285003
3664 132.400019944 34.383333333 260951.42768534555 3807724.765164865
3665 132.408333333 34.375222684 261692.9763814779 3806805.506192794
3666 132.40047375 34.387579222 261005.2386199754 3808194.6772484668
3667 132.400091917 34.390660861 260978.89205887204 3808537.4137959806
3668 132.400597472 34.388640111 261019.63371061673 3808312.066403944
3669 132.400598611 34.388474139 261019.2663691021 3808293.6529938723
3670 132.400128389 34.391483306 260984.58583307682 3808628.5589182526
3671 132.400503417 34.390335611 261015.80734345387 3808500.3644187944
3672 132.4000825 34.38650125 260966.1923167434 3808076.0240637893
3673 132.400613806 34.391400694 261028.98811089873 3808618.2502748766
3674 132.400294111 34.391666667 261000.34670253616 3808648.507708344
3675 132.407333639 34.383622472 261624.8547246297 3807739.6142286737
3676 132.408333333 34.383573361 261716.6522985831 3807731.8159669517
3677 132.406022306 34.38353625 261504.01328214258 3807733.1346124792
3678 132.4038245 34.383800194 261302.6414648854 3807767.586457263
3679 132.408087389 34.390580361 261713.90616753555 3808509.655641554
3680 132.406964056 34.391628083 261613.58041881313 3808628.5176285654
3681 132.401034361 34.388110194 261058.30285935104 3808252.254371046
3682 132.401126417 34.387659139 261065.4856720051 3808202.003318286
3683 132.401049861 34.387654111 261058.43122829674 3808201.6260626446
3684 132.402072111 34.387786583 261152.81464555184 3808213.911182336
3685 132.402724667 34.387880861 261213.0919886438 3808222.8314708797
3686 132.402870222 34.387911972 261226.5657014549 3808225.939582349
3687 132.402218944 34.387793639 261166.33754658108 3808214.3478569044
3688 132.403711806 34.388353056 261305.21117274865 3808272.885136072
3689 132.402726111 34.387714222 261212.75119673833 3808204.343369513
3690 132.401655167 34.388208833 261115.67276394562 3808261.7326274435
3691 132.401338472 34.388153611 261086.39243239752 3808256.3535435935
3692 132.407588444 34.38990975 261666.12211311725 3808436.4403841374
3693 132.407011806 34.389538944 261612.04345553965 3808396.6644029818
3694 132.406934917 34.388158361 261601.055550777 3808243.702038819
3695 132.406917972 34.388211222 261599.64727602588 3808249.6055823225
3696 132.407482083 34.387666861 261649.97867502243 3808187.8947557453
3697 132.407251194 34.387934944 261629.50654932455 3808218.175266786
3698 132.407567889 34.387907 261658.55063376282 3808214.330734789
3699 132.407053556 34.387148083 261609.0992219013 3808131.3564070505
3700 132.4078095 34.387185833 261678.72374726596 3808133.7660855413
3701 132.407884444 34.387082944 261685.32385679835 3808122.17675394
3702 132.408333333 34.38730125 261727.22328070243 3808145.3372579687
3703 132.405486222 34.388704861 261469.38500805278 3808307.732016818
3704 132.406050556 34.388946083 261521.96553747737 3808333.161877118
3705 132.407513472 34.390219111 261660.1054528457 3808470.933027864
3706 132.405256389 34.389077167 261449.306767406 3808349.5715873376
3707 132.404769444 34.388859583 261403.9098631866 3808326.5820181603
3708 132.408192528 34.385960194 261710.47163608056 3807996.909753092
3709 132.407835917 34.385826056 261677.29638606904 3807982.868764209
3710 132.406135583 34.38441175 261516.91544068157 3807829.9841891523
3711 132.4062225 34.384559722 261525.32861736813 3807846.19369896
3712 132.405793389 34.383424167 261482.64277958582 3807721.2402905026
3713 132.404211472 34.387719417 261349.36064004057 3808201.4210512983
3714 132.403624528 34.387822417 261295.67754944405 3808214.2287224974
3715 132.403507861 34.386782389 261281.99399866906 3808099.1367610367
3716 132.403714694 34.387001611 261301.63746576358 3808122.967168096
3717 132.403884472 34.387247278 261317.94833733534 3808149.8183280183
3718 132.40350825 34.387746333 261284.76840596937 3808206.062852626
3719 132.401114306 34.387721556 261064.5494326727 3808208.95557935
3720 132.405280361 34.389035472 261451.39282701226 3808344.8900801465
3721 132.405445417 34.388754639 261465.7739247307 3808313.349756188
3722 132.408333333 34.390713444 261736.8999482783 3808523.839816447
3723 132.403740917 34.384854667 261297.95010319378 3807884.7523195245
3724 132.403745639 34.384891278 261298.4883544963 3807888.802330403
3725 132.403834278 34.38524775 261307.65250185228 3807928.1357897758
3726 132.403959806 34.3860345 261321.43120082567 3808015.111637292
3727 132.406976194 34.391666667 261614.80606884035 3808632.769065337
3728 132.401091083 34.388433806 261064.439313921 3808288.0178456865
3729 132.400843361 34.3876405 261039.40262712873 3808200.603097717
3730 132.403509083 34.387827222 261285.0748235934 3808215.033631079
3731 132.404344 34.388712444 261364.36841063836 3808311.2620681706
3732 132.404423444 34.388348917 261370.64156455325 3808270.7502097622
3733 132.405007556 34.384387611 261413.1088439206 3807829.961185594
3734 132.4059495 34.388157361 261510.43373196802 3808245.909488962
3735 132.401048056 34.388048806 261059.3876777188 3808245.4125175634
3736 132.401076278 34.390301278 261068.38873659517 3808495.2052269964
3737 132.401796028 34.391374056 261137.62550781653 3808612.5082614385
3738 132.402359333 34.391624417 261190.13681950542 3808638.952401901
3739 132.402012056 34.391087333 261156.6755601968 3808580.19387106
3740 132.402514194 34.391392889 261203.71915842965 3808612.904851631
3741 132.402520167 34.384205167 261183.83951241724 3807815.581100575
3742 132.402480528 34.384269694 261180.37751701873 3807822.8322542193
3743 132.402451556 34.391666667 261198.73740673772 3808643.421733454
3744 132.402827639 34.391227306 261232.07188509277 3808593.7987384065
3745 132.403168778 34.391038861 261262.90641298855 3808572.0914727133
3746 132.403446722 34.390877333 261288.0063306643 3808553.5189832426
3747 132.403699861 34.390703667 261310.7908603724 3808533.6585618956
3748 132.403242417 34.390346833 261267.71155577124 3808495.153662854
3749 132.404552222 34.391666667 261391.9068044451 3808638.4736756748
3750 132.406208306 34.390197556 261540.02412746972 3808471.6122412006
3751 132.406032167 34.390448694 261524.5396334673 3808499.884573353
3752 132.406496306 34.391275083 261569.5660471323 3808590.4609576385
3753 132.406619 34.391296861 261580.91037671667 3808592.588055943
3754 132.406867083 34.387112806 261591.85086033147 3808127.8818726176
3755 132.4076155 34.383797972 261651.27383814525 3807758.41898575
3756 132.407962778 34.390082889 261701.0362372193 3808454.7658253475
3757 132.408282083 34.386539 261720.34868544032 3808060.9040819663
3758 132.408333333 34.386468833 261724.86275125088 3808053.000222876
3759 132.408333333 34.386560833 261725.1236381003 3808063.2054527286
3760 132.408333333 34.390289722 261735.69826573436 3808476.837831126
3761 132.408309972 34.390268806 261733.49072483613 3808474.572615922
3762 132.401669472 34.385397417 261108.99524408887 3807949.8380115773
3763 132.40812275 34.389136417 261713.0625559945 3808349.400893233
3764 132.408333333 34.391556639 261739.2913019549 3808617.3724682387
3765 132.406731167 34.391500611 261591.80308068127 3808614.9254558603
3766 132.402596167 34.391666667 261212.03529781455 3808643.080977863
3767 132.403642639 34.391003722 261306.38139089002 3808567.077424238
3768 132.403764611 34.390912861 261317.33942684237 3808556.7112439238
3769 132.403774472 34.390643833 261317.48189744574 3808526.8456528964
3770 132.403951111 34.390432639 261333.12519131045 3808503.002614214
3771 132.403902972 34.390784444 261329.69788080294 3808542.140520495
3772 132.402130667 34.390820111 261166.8229920982 3808550.272286622
3773 132.40046375 34.38649325 261001.2300798051 3808074.237571146
3774 132.408333333 34.390227083 261735.5206216091 3808469.889508251
3775 132.408252778 34.384194833 261711.00631780346 3807800.942976987
3776 132.408333333 34.384113194 261718.18301256426 3807791.6976835877
3777 132.408109194 34.384105417 261697.54814500824 3807791.3619463216
3778 132.408333333 34.383862833 261717.47310319458 3807763.92604543
3779 132.406124389 34.383598667 261513.57849195067 3807739.818119664
3780 132.408333333 34.389217944 261732.65874399187 3808357.9492935557
3781 132.408299806 34.389198 261729.51908020012 3808355.815798915
3782 132.408333333 34.389165222 261732.50922855522 3808352.101029252
3783 132.408333333 34.388894139 261731.7404617213 3808322.030755007
3784 132.407881944 34.388713778 261689.71952446806 3808303.085251685
3785 132.40795175 34.3886535 261695.96787467427 3808296.2346875803
3786 132.408333333 34.388562611 261730.80028560292 3808285.255533068
3787 132.407720778 34.388851167 261675.2885102383 3808318.7043043165
3788 132.406857417 34.389446722 261597.5843880618 3808386.7977056676
3789 132.406800722 34.389823667 261593.44042661815 3808428.744265189
3790 132.40675075 34.389795861 261588.76618638984 3808425.777398588
3791 132.406489583 34.389940083 261565.1590314147 3808442.389858297
